id,time,lat,lon,temp,precip,cloudcover,humidity,pressure,sunset,winddir,windgust,windspeed,venue_city,home_country_id
5714,2016-12-28T20:45:00,50.905833,-1.391111,3.2,0.0,0.0,94.03,,2016-12-28T16:06:29Z,83.0,9.7,6.3,Southampton,462
5726,2016-12-30T21:00:00,53.746111,-0.367778,3.6,0.0,6.3,99.95,1030.5,2016-12-30T15:49:22Z,156.0,,11.8,Hull,462
5736,2016-12-31T16:00:00,53.789167,-2.230278,8.3,0.0,28.0,79.53,1023.3,2016-12-31T15:57:38Z,243.0,53.6,27.4,Burnley,462
5745,2016-12-31T16:00:00,51.481579,-0.191094,8.0,0.0,15.5,91.81,1029.3,2016-12-31T16:01:41Z,235.0,,7.7,London,462
5756,2016-12-31T16:00:00,52.620278,-1.142222,7.8,0.0,99.2,93.47,1026.8,2016-12-31T15:59:41Z,230.0,,14.0,Leicester,462
5766,2016-12-31T16:00:00,53.46315,-2.291444,9.1,0.0,81.9,79.89,1025.1,2016-12-31T15:59:43Z,235.0,53.6,11.9,Manchester,462
5775,2016-12-31T16:00:00,50.905833,-1.391111,8.3,0.0,66.0,93.36,1029.7,2016-12-31T16:09:18Z,221.0,,7.8,Southampton,462
5787,2016-12-31T16:00:00,51.642763,-3.934579,8.8,0.0,15.1,94.73,1029.2,2016-12-31T16:15:52Z,229.0,,20.2,Swansea,515
5799,2016-12-31T18:30:00,53.430622,-2.960919,10.0,0.0,,43.04,,2016-12-31T16:02:34Z,226.0,22.7,7.9,Liverpool,462
5809,2017-01-01T14:30:00,51.649836,-0.401486,4.6,0.21,,96.24,,2017-01-01T16:02:43Z,37.0,34.0,16.7,Watford,462
5820,2017-01-01T17:00:00,51.55505,-0.108046,4.8,0.0,12.5,91.0,1018.1,2017-01-01T16:02:01Z,28.0,,20.6,London,462
5831,2017-01-02T13:30:00,54.578333,-1.216944,4.0,0.0,,73.7,,2017-01-02T15:51:18Z,322.0,17.1,9.2,Middlesbrough,462
5842,2017-01-02T16:00:00,53.438801,-2.966328,3.6,0.0,1.7,78.78,1030.9,2017-01-02T16:04:47Z,346.0,,12.8,Liverpool,462
5853,2017-01-02T16:00:00,53.483176,-2.20038,1.9,0.0,3.1,80.22,1030.7,2017-01-02T16:01:28Z,300.0,,8.8,Manchester,462
5863,2017-01-02T16:00:00,54.91443,-1.388159,1.9,0.0,80.0,81.3,1028.5,2017-01-02T15:49:59Z,278.0,,17.9,Sunderland,462
5875,2017-01-02T16:00:00,52.509068,-1.963892,2.3,0.0,1.4,76.48,1030.9,2017-01-02T16:05:44Z,301.0,,8.5,West Bromwich,462
5887,2017-01-02T18:15:00,51.538736,-0.016552,2.9,0.0,0.0,86.46,,2017-01-02T16:02:49Z,282.0,,9.4,London,462
5898,2017-01-03T20:45:00,50.735278,-1.838333,4.2,0.0,88.4,84.47,,2017-01-03T16:15:04Z,269.0,14.7,10.2,Bournemouth,462
5910,2017-01-03T21:00:00,51.398333,-0.085556,3.7,0.0,45.4,83.67,1025.7,2017-01-03T16:04:55Z,276.0,,20.4,London,462
5921,2017-01-03T21:00:00,52.988419,-2.175398,5.1,0.0,87.5,85.56,1024.2,2017-01-03T16:05:14Z,291.0,,25.2,Stoke,462
5932,2017-01-04T21:00:00,51.390098,0.021055,1.4,0.0,5.0,76.25,1029.5,2017-01-04T16:05:42Z,302.0,,8.5,London,462
5942,2017-01-14T13:30:00,51.390098,0.021055,,0.0,,,,,,,,London,462
5953,2017-01-14T16:00:00,53.789167,-2.230278,3.2,0.0,17.9,84.76,1021.0,2017-01-14T16:17:17Z,295.0,,12.5,Burnley,462
5964,2017-01-14T16:00:00,53.746111,-0.367778,3.6,0.0,0.6,66.53,1019.1,2017-01-14T16:10:02Z,295.0,,10.7,Hull,462
5975,2017-01-14T16:00:00,54.91443,-1.388159,2.0,0.0,8.9,77.15,1019.7,2017-01-14T16:08:07Z,291.0,,18.1,Sunderland,462
5986,2017-01-14T16:00:00,51.642763,-3.934579,7.8,0.0,11.1,77.61,1024.7,2017-01-14T16:34:09Z,294.0,,19.4,Swansea,515
5998,2017-01-14T16:00:00,51.649836,-0.401486,3.4,0.0,39.9,87.91,1021.1,2017-01-14T16:19:59Z,309.0,,13.3,Watford,462
6008,2017-01-14T16:00:00,51.538736,-0.016552,3.9,0.0,11.7,87.25,1020.9,2017-01-14T16:18:55Z,306.0,,11.5,London,462
6018,2017-01-14T18:30:00,52.620278,-1.142222,1.0,0.0,,92.65,,2017-01-14T16:18:33Z,285.0,1.1,0.2,Leicester,462
6029,2017-01-15T14:30:00,53.438801,-2.966328,,0.0,,,,,,,,Liverpool,462
6039,2017-01-15T17:00:00,53.46315,-2.291444,8.7,0.0,87.2,97.35,1022.8,2017-01-15T16:20:48Z,319.0,,21.1,Manchester,462
6049,2017-01-21T13:30:00,53.430622,-2.960919,,0.0,,,,,,,,Liverpool,462
6060,2017-01-21T16:00:00,50.735278,-1.838333,2.5,0.0,97.1,70.18,1025.2,2017-01-21T16:40:42Z,93.0,,11.1,Bournemouth,462
6073,2017-01-21T16:00:00,51.398333,-0.085556,2.6,0.0,0.0,54.83,1025.9,2017-01-21T16:31:07Z,132.0,,5.8,London,462
6081,2017-01-21T16:00:00,54.578333,-1.216944,3.4,0.0,84.9,95.43,1027.8,2017-01-21T16:21:58Z,100.0,,6.7,Middlesbrough,462
6093,2017-01-21T16:00:00,52.988419,-2.175398,2.3,0.0,95.3,91.97,1026.5,2017-01-21T16:32:57Z,104.0,,17.2,Stoke,462
6105,2017-01-21T16:00:00,52.509068,-1.963892,3.0,0.0,88.1,89.64,1026.1,2017-01-21T16:34:08Z,84.0,,11.1,West Bromwich,462
6115,2017-01-21T18:30:00,53.483176,-2.20038,4.5,0.0,,88.09,,2017-01-21T16:30:54Z,106.0,14.4,6.5,Manchester,462
6126,2017-01-22T13:00:00,50.905833,-1.391111,6.4,0.0,15.2,76.79,1026.5,2017-01-22T16:39:56Z,126.0,,9.0,Southampton,462
6137,2017-01-22T15:15:00,51.55505,-0.108046,5.2,0.0,0.0,76.39,,2017-01-22T16:32:17Z,80.0,,4.5,London,462
6151,2017-01-22T17:30:00,51.481579,-0.191094,0.9,0.0,,80.54,,2017-01-22T16:32:55Z,203.0,0.8,0.0,London,462
6161,2017-01-31T20:45:00,50.735278,-1.838333,10.8,0.0,99.8,92.93,,2017-01-31T16:57:49Z,185.0,12.4,11.4,Bournemouth,462
6173,2017-01-31T20:45:00,51.55505,-0.108046,7.5,0.0,91.4,99.21,,2017-01-31T16:48:14Z,101.0,,11.9,London,462
6185,2017-01-31T20:45:00,53.789167,-2.230278,7.1,0.0,68.8,98.11,,2017-01-31T16:48:54Z,117.0,1.4,3.6,Burnley,462
6195,2017-01-31T20:45:00,54.578333,-1.216944,6.5,0.0,62.8,93.98,,2017-01-31T16:41:51Z,224.0,9.7,5.0,Middlesbrough,462
6206,2017-01-31T20:45:00,54.91443,-1.388159,5.7,0.0,82.2,97.16,,2017-01-31T16:41:13Z,68.0,16.2,7.0,Sunderland,462
6214,2017-01-31T20:45:00,51.642763,-3.934579,9.4,0.0,44.3,53.29,,2017-01-31T17:03:16Z,352.0,7.9,6.4,Swansea,515
6225,2017-01-31T21:00:00,53.430622,-2.960919,8.2,0.0,92.5,95.51,1008.6,2017-01-31T16:53:09Z,30.0,,4.8,Liverpool,462
6237,2017-02-01T20:45:00,51.538736,-0.016552,10.9,0.0,72.0,88.18,,2017-02-01T16:49:44Z,199.0,46.4,20.4,London,462
6247,2017-02-01T21:00:00,53.46315,-2.291444,9.5,0.0,80.0,85.71,997.4,2017-02-01T16:52:18Z,169.0,51.8,27.2,Manchester,462
6256,2017-02-01T21:00:00,52.988419,-2.175398,8.4,0.0,76.7,90.93,998.5,2017-02-01T16:53:31Z,175.0,51.8,27.1,Stoke,462
6268,2017-02-04T13:30:00,51.481579,-0.191094,8.0,0.0,,84.5,,2017-02-04T16:56:05Z,307.0,5.8,2.4,London,462
6280,2017-02-04T16:00:00,51.398333,-0.085556,7.7,0.0,2.5,73.53,999.1,2017-02-04T16:55:54Z,234.0,,5.6,London,462
6291,2017-02-04T16:00:00,53.438801,-2.966328,7.1,0.0,1.2,68.74,995.9,2017-02-04T17:01:00Z,162.0,,8.5,Liverpool,462
6304,2017-02-04T16:00:00,53.746111,-0.367778,7.0,0.0,4.3,71.91,997.3,2017-02-04T16:49:33Z,217.0,,10.3,Hull,462
6313,2017-02-04T16:00:00,50.905833,-1.391111,7.4,0.0,38.1,70.86,999.1,2017-02-04T17:02:36Z,205.0,,11.8,Southampton,462
6323,2017-02-04T16:00:00,51.649836,-0.401486,8.1,0.0,23.9,67.36,998.9,2017-02-04T16:56:25Z,238.0,,6.8,Watford,462
6337,2017-02-04T16:00:00,52.509068,-1.963892,7.0,0.0,5.0,66.66,997.6,2017-02-04T17:00:00Z,188.0,,10.3,West Bromwich,462
6346,2017-02-04T18:30:00,51.390098,0.021055,,0.0,,,,,,,,London,462
6356,2017-02-05T14:30:00,53.483176,-2.20038,6.7,0.0,,80.44,,2017-02-05T16:59:45Z,81.0,10.5,4.2,Manchester,462
6366,2017-02-05T17:00:00,52.620278,-1.142222,4.2,0.0,61.3,91.53,1008.6,2017-02-05T16:58:16Z,328.0,,9.3,Leicester,462
6377,2017-02-11T13:30:00,51.55505,-0.108046,2.3,0.0,,91.12,,2017-02-11T17:08:23Z,359.0,14.4,4.7,London,462
6389,2017-02-11T16:00:00,53.46315,-2.291444,3.3,0.0,85.8,88.5,1026.2,2017-02-11T17:12:05Z,48.0,,14.4,Manchester,462
6400,2017-02-11T16:00:00,54.578333,-1.216944,3.0,0.0,71.2,94.62,1027.7,2017-02-11T17:04:36Z,56.0,53.9,30.2,Middlesbrough,462
6411,2017-02-11T16:00:00,52.988419,-2.175398,1.7,0.0,90.4,94.89,1025.7,2017-02-11T17:12:55Z,46.0,,14.9,Stoke,462
6419,2017-02-11T16:00:00,54.91443,-1.388159,3.1,0.0,85.1,95.3,1029.2,2017-02-11T17:04:17Z,50.0,55.4,30.8,Sunderland,462
6431,2017-02-11T16:00:00,51.538736,-0.016552,2.8,0.0,17.2,84.36,1022.3,2017-02-11T17:08:04Z,28.0,,14.5,London,462
6442,2017-02-11T18:30:00,53.430622,-2.960919,4.5,0.0,,53.23,,2017-02-11T17:14:51Z,34.0,16.2,3.2,Liverpool,462
6453,2017-02-12T14:30:00,53.789167,-2.230278,0.7,0.0,,96.98,,2017-02-12T17:12:56Z,321.0,16.7,5.0,Burnley,462
6463,2017-02-12T17:00:00,51.642763,-3.934579,3.4,0.0,15.5,83.8,1020.1,2017-02-12T17:25:20Z,70.0,60.7,41.4,Swansea,515
6475,2017-02-13T21:00:00,50.735278,-1.838333,7.0,0.0,11.0,72.66,1018.1,2017-02-13T17:20:54Z,89.0,59.4,21.0,Bournemouth,462
6485,2017-02-25T16:00:00,51.481579,-0.191094,9.9,0.0,16.2,78.56,1011.6,2017-02-25T17:34:16Z,229.0,47.3,22.7,London,462
6497,2017-02-25T16:00:00,51.398333,-0.085556,8.9,0.0,57.4,84.1,1012.2,2017-02-25T17:33:59Z,229.0,48.0,21.5,London,462
6508,2017-02-25T16:00:00,53.438801,-2.966328,10.4,0.0,83.5,82.13,1003.1,2017-02-25T17:42:18Z,222.0,53.6,36.3,Liverpool,462
6518,2017-02-25T16:00:00,53.746111,-0.367778,10.0,0.0,42.1,83.19,1001.9,2017-02-25T17:31:23Z,222.0,73.3,40.1,Hull,462
6530,2017-02-25T16:00:00,52.509068,-1.963892,8.9,0.0,83.8,89.43,1007.1,2017-02-25T17:39:47Z,207.0,52.0,26.6,West Bromwich,462
6542,2017-02-25T18:30:00,51.649836,-0.401486,8.8,0.14,,92.18,,2017-02-25T17:34:52Z,244.0,34.6,16.7,Watford,462
6552,2017-02-26T14:30:00,51.390098,0.021055,,0.0,,,,,,,,London,462
6563,2017-02-27T21:00:00,52.620278,-1.142222,2.2,0.0,17.3,92.81,982.8,2017-02-27T17:40:03Z,217.0,,11.6,Leicester,462
6574,2017-04-27T21:00:00,53.483176,-2.20038,7.9,0.0,52.0,88.05,1017.0,2017-04-27T20:31:47+01:00,329.0,46.4,16.8,Manchester,462
6585,2017-05-10T20:45:00,50.905833,-1.391111,11.0,0.0,28.1,54.23,,2017-05-10T20:41:18+01:00,102.0,,3.9,Southampton,462
6586,2017-03-04T13:30:00,53.46315,-2.291444,10.8,5.1,,60.27,,2017-03-04T17:52:59Z,61.0,22.2,8.5,Manchester,462
6596,2017-03-04T16:00:00,52.620278,-1.142222,10.0,0.0,78.2,58.82,985.9,2017-03-04T17:49:17Z,188.0,,18.2,Leicester,462
6607,2017-03-04T16:00:00,52.988419,-2.175398,8.1,0.0,81.5,70.55,984.4,2017-03-04T17:53:02Z,161.0,,19.8,Stoke,462
6618,2017-03-04T16:00:00,51.642763,-3.934579,6.4,0.0,12.6,92.34,987.2,2017-03-04T18:01:28Z,260.0,50.0,24.6,Swansea,515
6629,2017-03-04T16:00:00,51.649836,-0.401486,9.8,0.0,42.4,64.53,987.9,2017-03-04T17:47:19Z,207.0,40.7,26.0,Watford,462
6639,2017-03-04T16:00:00,52.509068,-1.963892,9.0,0.0,70.2,71.24,985.3,2017-03-04T17:52:41Z,192.0,,17.2,West Bromwich,462
6651,2017-03-04T18:30:00,53.430622,-2.960919,,0.0,,,,,,,,Liverpool,462
6662,2017-03-05T14:30:00,51.390098,0.021055,,0.0,,,,,,,,London,462
6673,2017-03-05T17:00:00,54.91443,-1.388159,6.6,0.0,74.5,80.57,990.0,2017-03-05T17:49:44Z,71.0,,10.3,Sunderland,462
6685,2017-03-06T21:00:00,51.538736,-0.016552,6.7,0.0,8.9,78.46,1011.0,2017-03-06T17:49:23Z,266.0,,12.0,London,462
6697,2017-03-08T21:00:00,53.483176,-2.20038,7.4,0.0,1.0,82.82,1013.1,2017-03-08T18:00:10Z,207.0,,9.6,Manchester,462
6706,2017-03-11T16:00:00,50.735278,-1.838333,10.8,0.0,97.0,86.43,1016.2,2017-03-11T18:05:45Z,168.0,,11.3,Bournemouth,462
6717,2017-03-11T16:00:00,53.438801,-2.966328,12.4,0.0,85.5,78.38,1014.5,2017-03-11T18:08:53Z,139.0,,4.2,Liverpool,462
6729,2017-03-11T16:00:00,53.746111,-0.367778,12.2,0.0,81.0,83.32,1015.5,2017-03-11T17:58:18Z,147.0,,7.9,Hull,462
6739,2017-03-12T17:00:00,53.430622,-2.960919,8.5,0.0,83.3,92.44,1018.0,2017-03-12T18:10:44Z,310.0,,16.8,Liverpool,462
6750,2017-04-26T20:45:00,51.55505,-0.108046,5.3,0.0,6.0,78.99,,2017-04-26T20:15:54+01:00,337.0,7.9,6.7,London,462
6761,2017-04-26T20:45:00,54.578333,-1.216944,5.5,0.0,40.2,69.49,,2017-04-26T20:29:33+01:00,10.0,3.2,0.1,Middlesbrough,462
6771,2017-04-26T21:00:00,51.398333,-0.085556,4.9,0.0,33.7,74.04,1020.2,2017-04-26T20:15:22+01:00,20.0,,8.5,London,462
6781,2017-05-15T21:00:00,51.481579,-0.191094,15.9,0.0,14.5,88.04,1024.2,2017-05-15T20:46:17+01:00,198.0,,14.9,London,462
6782,2017-05-17T20:45:00,50.905833,-1.391111,12.9,0.0,39.1,88.07,,2017-05-17T20:51:37+01:00,320.0,,11.3,Southampton,462
6783,2017-03-18T13:30:00,52.509068,-1.963892,13.0,2.3,,85.46,,2017-03-18T18:17:51Z,206.0,21.9,6.8,West Bromwich,462
6793,2017-03-18T16:00:00,51.398333,-0.085556,13.5,0.0,53.0,77.69,1011.1,2017-03-18T18:10:19Z,270.0,48.7,28.2,London,462
6805,2017-03-18T16:00:00,53.438801,-2.966328,10.6,0.0,58.3,93.56,1007.7,2017-03-18T18:21:52Z,262.0,,27.0,Liverpool,462
6816,2017-03-18T16:00:00,52.988419,-2.175398,11.0,0.0,86.5,93.0,1008.1,2017-03-18T18:18:42Z,284.0,46.4,21.4,Stoke,462
6827,2017-03-18T16:00:00,54.91443,-1.388159,9.6,0.0,77.2,87.58,1004.8,2017-03-18T18:15:33Z,252.0,,20.4,Sunderland,462
6837,2017-03-18T16:00:00,51.538736,-0.016552,14.2,0.0,17.0,74.81,1010.7,2017-03-18T18:10:03Z,270.0,48.2,28.2,London,462
6849,2017-03-18T18:30:00,50.735278,-1.838333,12.8,0.0,,78.05,,2017-03-18T18:17:21Z,259.0,19.5,10.4,Bournemouth,462
6860,2017-03-19T13:00:00,54.578333,-1.216944,12.7,0.0,55.8,78.07,998.3,2017-03-19T18:16:48Z,265.0,63.3,40.9,Middlesbrough,462
6870,2017-03-19T15:15:00,51.390098,0.021055,14.1,0.0,89.0,62.35,,2017-03-19T18:11:35Z,250.0,59.4,26.4,London,462
6882,2017-03-19T17:30:00,53.483176,-2.20038,11.2,5.6,,92.94,,2017-03-19T18:20:38Z,189.0,27.4,8.3,Manchester,462
6893,2017-04-01T13:30:00,53.430622,-2.960919,12.3,0.0,,49.04,,2017-04-01T19:47:27+01:00,295.0,19.4,9.7,Liverpool,462
6905,2017-04-01T16:00:00,53.789167,-2.230278,10.4,0.0,54.8,81.59,1008.3,2017-04-01T19:44:55+01:00,282.0,,17.6,Burnley,462
6915,2017-04-01T16:00:00,51.481579,-0.191094,14.7,0.0,10.3,52.66,1009.8,2017-04-01T19:34:19+01:00,225.0,,14.3,London,462
6924,2017-04-01T16:00:00,53.746111,-0.367778,13.4,0.0,56.9,67.81,1006.9,2017-04-01T19:37:24+01:00,260.0,,17.1,Hull,462
6935,2017-04-01T16:00:00,52.620278,-1.142222,12.7,0.0,82.2,67.02,1008.7,2017-04-01T19:39:17+01:00,264.0,,17.6,Leicester,462
6945,2017-04-01T16:00:00,53.46315,-2.291444,11.9,0.0,42.4,71.09,1008.8,2017-04-01T19:44:48+01:00,304.0,,19.9,Manchester,462
6956,2017-04-01T16:00:00,51.649836,-0.401486,14.7,0.0,40.2,52.0,1009.4,2017-04-01T19:35:19+01:00,215.0,,14.9,Watford,462
6966,2017-04-01T18:30:00,50.905833,-1.391111,11.5,0.0,,83.61,,2017-04-01T19:38:33+01:00,236.0,3.2,0.6,Southampton,462
6976,2017-04-02T14:30:00,51.642763,-3.934579,14.6,0.0,,59.45,,2017-04-02T19:51:09+01:00,198.0,19.4,10.4,Swansea,515
6985,2017-04-02T17:00:00,51.55505,-0.108046,15.8,0.0,5.6,45.25,1023.4,2017-04-02T19:35:44+01:00,321.0,,9.7,London,462
6997,2017-04-04T20:45:00,53.789167,-2.230278,6.9,0.0,5.3,79.63,,2017-04-04T19:50:28+01:00,304.0,4.7,5.6,Burnley,462
7007,2017-04-04T20:45:00,52.620278,-1.142222,7.3,0.0,5.1,78.19,,2017-04-04T19:44:34+01:00,285.0,6.5,6.7,Leicester,462
7019,2017-04-04T20:45:00,51.649836,-0.401486,11.2,0.0,83.4,86.98,,2017-04-04T19:40:23+01:00,9.0,,13.5,Watford,462
7031,2017-04-04T21:00:00,53.46315,-2.291444,7.4,0.0,25.8,80.49,1031.4,2017-04-04T19:50:16+01:00,316.0,,13.6,Manchester,462
7042,2017-04-05T20:45:00,51.55505,-0.108046,11.5,0.0,73.5,62.43,,2017-04-05T19:40:46+01:00,324.0,,11.2,London,462
7052,2017-04-05T20:45:00,53.746111,-0.367778,9.1,0.0,50.5,72.49,,2017-04-05T19:44:47+01:00,340.0,,1.4,Hull,462
7063,2017-04-05T20:45:00,51.642763,-3.934579,9.2,0.0,0.0,76.2,,2017-04-05T19:56:12+01:00,16.0,13.0,5.2,Swansea,515
7076,2017-04-05T20:45:00,50.905833,-1.391111,10.0,0.0,2.9,61.98,,2017-04-05T19:45:05+01:00,341.0,,9.5,Southampton,462
7086,2017-04-05T21:00:00,51.481579,-0.191094,11.3,0.0,11.2,61.09,1031.3,2017-04-05T19:41:00+01:00,341.0,,11.6,London,462
7097,2017-04-05T21:00:00,53.430622,-2.960919,8.8,0.0,12.5,81.64,1033.0,2017-04-05T19:54:43+01:00,295.0,,23.6,Liverpool,462
7109,2017-04-08T13:30:00,51.390098,0.021055,,0.0,,,,,,,,London,462
7119,2017-04-08T16:00:00,53.483176,-2.20038,18.4,0.0,0.0,41.93,1020.5,2017-04-08T19:57:13+01:00,245.0,,12.8,Manchester,462
7131,2017-04-08T16:00:00,54.578333,-1.216944,14.3,0.0,0.0,63.74,1020.5,2017-04-08T19:55:09+01:00,126.0,,13.0,Middlesbrough,462
7143,2017-04-08T16:00:00,52.988419,-2.175398,18.0,0.0,0.0,44.51,1020.6,2017-04-08T19:56:19+01:00,198.0,,15.7,Stoke,462
7153,2017-04-08T16:00:00,52.509068,-1.963892,19.1,0.0,0.0,42.51,1021.1,2017-04-08T19:54:42+01:00,189.0,,12.7,West Bromwich,462
7164,2017-04-08T16:00:00,51.538736,-0.016552,20.6,0.0,0.0,39.21,1022.2,2017-04-08T19:45:24+01:00,186.0,,9.2,London,462
7174,2017-04-08T18:30:00,50.735278,-1.838333,14.9,0.0,,61.58,,2017-04-08T19:51:31+01:00,107.0,5.0,2.9,Bournemouth,462
7186,2017-04-09T14:30:00,54.91443,-1.388159,20.1,0.0,,54.41,,2017-04-09T19:58:22+01:00,299.0,26.1,8.4,Sunderland,462
7198,2017-04-09T17:00:00,53.438801,-2.966328,11.9,0.0,71.3,77.91,1018.7,2017-04-09T20:02:02+01:00,270.0,,21.7,Liverpool,462
7208,2017-04-10T21:00:00,51.398333,-0.085556,9.9,0.0,24.8,56.02,1027.4,2017-04-10T19:48:48+01:00,328.0,,8.8,London,462
7220,2017-04-15T13:30:00,51.390098,0.021055,,0.0,,,,,,,,London,462
7230,2017-04-15T16:00:00,51.398333,-0.085556,13.1,0.0,45.8,43.46,1018.7,2017-04-15T19:57:08+01:00,312.0,,16.5,London,462
7241,2017-04-15T16:00:00,53.438801,-2.966328,10.5,0.0,38.0,68.16,1019.4,2017-04-15T20:12:57+01:00,273.0,,34.5,Liverpool,462
7252,2017-04-15T16:00:00,52.988419,-2.175398,9.4,0.0,60.2,60.3,1018.8,2017-04-15T20:08:48+01:00,295.0,,25.1,Stoke,462
7263,2017-04-15T16:00:00,54.91443,-1.388159,10.8,0.0,39.2,49.85,1013.9,2017-04-15T20:10:02+01:00,282.0,53.6,30.9,Sunderland,462
7275,2017-04-15T16:00:00,51.649836,-0.401486,13.6,0.0,31.8,39.04,1018.6,2017-04-15T19:58:54+01:00,292.0,,19.6,Watford,462
7286,2017-04-15T18:30:00,50.905833,-1.391111,11.8,0.0,,57.9,,2017-04-15T20:01:23+01:00,285.0,21.3,9.7,Southampton,462
7297,2017-04-16T14:30:00,52.509068,-1.963892,10.0,0.0,,83.73,,2017-04-16T20:08:41+01:00,187.0,18.5,4.9,West Bromwich,462
7307,2017-04-16T17:00:00,53.46315,-2.291444,12.1,0.0,81.7,76.75,1018.7,2017-04-16T20:12:08+01:00,293.0,,23.8,Manchester,462
7318,2017-04-17T21:00:00,54.578333,-1.216944,5.4,0.0,64.8,80.97,1026.9,2017-04-17T20:12:22+01:00,355.0,,17.0,Middlesbrough,462
7330,2017-04-22T16:00:00,50.735278,-1.838333,16.5,0.0,29.8,38.95,1027.5,2017-04-22T20:14:08+01:00,337.0,,14.7,Bournemouth,462
7340,2017-04-22T16:00:00,53.746111,-0.367778,10.8,0.0,51.4,56.03,1028.4,2017-04-22T20:16:08+01:00,22.0,,8.7,Hull,462
7350,2017-04-22T16:00:00,51.642763,-3.934579,16.3,0.0,1.0,50.57,1028.8,2017-04-22T20:24:47+01:00,321.0,,17.0,Swansea,515
7360,2017-04-22T16:00:00,51.538736,-0.016552,14.3,0.0,11.9,51.16,1027.4,2017-04-22T20:08:50+01:00,63.0,,6.5,London,462
7371,2017-04-23T15:15:00,53.789167,-2.230278,11.7,0.0,25.0,57.75,,2017-04-23T20:25:33+01:00,272.0,11.2,5.2,Burnley,462
7382,2017-04-23T17:30:00,53.430622,-2.960919,,0.0,,,,,,,,Liverpool,462
7392,2017-04-25T20:45:00,51.481579,-0.191094,5.7,0.0,8.6,70.71,,2017-04-25T20:14:22+01:00,329.0,,12.9,London,462
7404,2017-05-16T20:45:00,51.55505,-0.108046,19.2,0.0,8.1,69.47,,2017-05-16T20:47:45+01:00,223.0,,15.2,London,462
7405,2017-05-16T21:00:00,53.483176,-2.20038,15.3,0.0,70.7,77.3,1020.4,2017-05-16T21:04:45+01:00,232.0,,12.0,Manchester,462
7406,2017-05-18T20:45:00,52.620278,-1.142222,10.4,0.0,78.0,93.9,,2017-05-18T20:59:37+01:00,23.0,,8.3,Leicester,462
7407,2017-04-29T16:00:00,50.905833,-1.391111,13.3,0.0,45.4,55.59,1012.6,2017-04-29T20:24:03+01:00,136.0,,23.6,Southampton,462
7418,2017-04-29T16:00:00,52.988419,-2.175398,11.0,0.0,91.8,57.65,1012.0,2017-04-29T20:33:39+01:00,173.0,,17.3,Stoke,462
7427,2017-04-29T16:00:00,54.91443,-1.388159,11.0,0.0,82.6,64.57,1011.7,2017-04-29T20:37:08+01:00,136.0,,15.8,Sunderland,462
7443,2017-04-29T16:00:00,52.509068,-1.963892,12.0,0.0,92.4,57.29,1012.4,2017-04-29T20:31:15+01:00,152.0,,17.4,West Bromwich,462
7453,2017-04-29T18:30:00,51.398333,-0.085556,,0.0,,,,,,,,London,462
7461,2017-04-30T13:00:00,53.46315,-2.291444,15.2,0.0,29.8,49.25,1001.0,2017-04-30T20:37:29+01:00,118.0,47.2,27.7,Manchester,462
7473,2017-04-30T15:05:00,53.438801,-2.966328,16.7,0.0,78.1,39.38,999.1,2017-04-30T20:40:06+01:00,108.0,48.3,24.7,Liverpool,462
7484,2017-04-30T15:05:00,54.578333,-1.216944,11.2,0.0,39.2,69.01,1004.4,2017-04-30T20:37:08+01:00,105.0,51.7,35.1,Middlesbrough,462
7494,2017-04-30T17:30:00,51.390098,0.021055,,0.0,,,,,,,,London,462
7504,2017-05-01T21:00:00,51.649836,-0.401486,9.7,0.0,50.3,81.29,1011.3,2017-05-01T20:25:37+01:00,119.0,,17.3,Watford,462
7515,2017-05-05T21:00:00,51.538736,-0.016552,10.4,0.0,16.9,75.35,1017.3,2017-05-05T20:30:13+01:00,76.0,,18.6,London,462
7527,2017-05-06T13:30:00,53.483176,-2.20038,12.7,0.0,,66.57,,2017-05-06T20:47:50+01:00,44.0,20.3,5.9,Manchester,462
7537,2017-05-06T16:00:00,50.735278,-1.838333,17.0,0.0,88.3,59.82,1011.5,2017-05-06T20:36:20+01:00,39.0,,20.4,Bournemouth,462
7547,2017-05-06T16:00:00,53.789167,-2.230278,10.9,0.0,73.5,70.29,1016.3,2017-05-06T20:49:10+01:00,70.0,,19.9,Burnley,462
7560,2017-05-06T16:00:00,53.746111,-0.367778,10.5,0.0,96.2,81.08,1016.4,2017-05-06T20:41:32+01:00,58.0,,17.4,Hull,462
7571,2017-05-06T16:00:00,52.620278,-1.142222,9.8,0.0,91.2,83.54,1014.9,2017-05-06T20:40:17+01:00,45.0,,16.8,Leicester,462
7581,2017-05-06T18:30:00,51.642763,-3.934579,14.4,0.0,,65.17,,2017-05-06T20:47:53+01:00,53.0,14.4,6.8,Swansea,515
7591,2017-05-07T14:30:00,53.430622,-2.960919,,0.0,,,,,,,,Liverpool,462
7600,2017-05-07T17:00:00,51.55505,-0.108046,17.4,0.0,4.4,49.09,1021.3,2017-05-07T20:33:51+01:00,4.0,,14.6,London,462
7611,2017-05-08T21:00:00,51.481579,-0.191094,9.5,0.0,11.4,73.8,1027.7,2017-05-08T20:35:30+01:00,28.0,,14.5,London,462
7612,2017-05-12T20:45:00,53.438801,-2.966328,14.0,0.0,58.6,87.51,,2017-05-12T21:01:01+01:00,103.0,,10.5,Liverpool,462
